/Users/jessewest/Desktop/rv-finder/venv/lib/python3.9/site-packages/urllib3/__init__.py:35: NotOpenSSLWarning: urllib3 v2 only supports OpenSSL 1.1.1+, currently the 'ssl' module is compiled with 'LibreSSL 2.8.3'. See: https://github.com/urllib3/urllib3/issues/3020
  warnings.warn(
=== PULLING LINKS ===
  Total: 64,550
  [ 38.7%] 25,000/64,550 | ETA: 18min
  [ 38.8%] 25,050/64,550 | ETA: 18min
  [ 38.9%] 25,100/64,550 | ETA: 18min
  [ 39.0%] 25,150/64,550 | ETA: 18min
  [ 39.0%] 25,200/64,550 | ETA: 18min
  [ 39.1%] 25,250/64,550 | ETA: 18min
  [ 39.2%] 25,300/64,550 | ETA: 18min
  [ 39.3%] 25,350/64,550 | ETA: 18min
  [ 39.3%] 25,400/64,550 | ETA: 18min
  [ 39.4%] 25,450/64,550 | ETA: 18min
  [ 39.5%] 25,500/64,550 | ETA: 18min
  [ 39.6%] 25,550/64,550 | ETA: 18min
  [ 39.7%] 25,600/64,550 | ETA: 18min
  [ 39.7%] 25,650/64,550 | ETA: 18min
  [ 39.8%] 25,700/64,550 | ETA: 18min
  [ 39.9%] 25,750/64,550 | ETA: 17min
  [ 40.0%] 25,800/64,550 | ETA: 17min
  [ 40.0%] 25,850/64,550 | ETA: 17min
  [ 40.1%] 25,900/64,550 | ETA: 17min
  [ 40.2%] 25,950/64,550 | ETA: 17min
  [ 40.3%] 26,000/64,550 | ETA: 17min
  [ 40.4%] 26,050/64,550 | ETA: 17min
  [ 40.4%] 26,100/64,550 | ETA: 17min
  [ 40.5%] 26,150/64,550 | ETA: 17min
  [ 40.6%] 26,200/64,550 | ETA: 17min
  [ 40.7%] 26,250/64,550 | ETA: 17min
  [ 40.7%] 26,300/64,550 | ETA: 17min
  [ 40.8%] 26,350/64,550 | ETA: 17min
  [ 40.9%] 26,400/64,550 | ETA: 17min
  [ 41.0%] 26,450/64,550 | ETA: 17min
  [ 41.1%] 26,500/64,550 | ETA: 17min
  [ 41.1%] 26,550/64,550 | ETA: 17min
  [ 41.2%] 26,600/64,550 | ETA: 17min
  [ 41.3%] 26,650/64,550 | ETA: 17min
  [ 41.4%] 26,700/64,550 | ETA: 17min
  [ 41.4%] 26,750/64,550 | ETA: 17min
  [ 41.5%] 26,800/64,550 | ETA: 17min
  [ 41.6%] 26,850/64,550 | ETA: 17min
  [ 41.7%] 26,900/64,550 | ETA: 17min
  [ 41.8%] 26,950/64,550 | ETA: 17min
  [ 41.8%] 27,000/64,550 | ETA: 17min
  [ 41.9%] 27,050/64,550 | ETA: 17min
  [ 42.0%] 27,100/64,550 | ETA: 17min
  [ 42.1%] 27,150/64,550 | ETA: 17min
  [ 42.1%] 27,200/64,550 | ETA: 17min
  [ 42.2%] 27,250/64,550 | ETA: 17min
  [ 42.3%] 27,300/64,550 | ETA: 17min
  [ 42.4%] 27,350/64,550 | ETA: 17min
  [ 42.4%] 27,400/64,550 | ETA: 17min
  [ 42.5%] 27,450/64,550 | ETA: 17min
  [ 42.6%] 27,500/64,550 | ETA: 17min
  [ 42.7%] 27,550/64,550 | ETA: 17min
  [ 42.8%] 27,600/64,550 | ETA: 17min
  [ 42.8%] 27,650/64,550 | ETA: 17min
  [ 42.9%] 27,700/64,550 | ETA: 17min
  [ 43.0%] 27,750/64,550 | ETA: 17min
  [ 43.1%] 27,800/64,550 | ETA: 17min
  [ 43.1%] 27,850/64,550 | ETA: 17min
  [ 43.2%] 27,900/64,550 | ETA: 17min
  [ 43.3%] 27,950/64,550 | ETA: 16min
  [ 43.4%] 28,000/64,550 | ETA: 16min
  [ 43.5%] 28,050/64,550 | ETA: 16min
  [ 43.5%] 28,100/64,550 | ETA: 16min
  [ 43.6%] 28,150/64,550 | ETA: 16min
  [ 43.7%] 28,200/64,550 | ETA: 16min
  [ 43.8%] 28,250/64,550 | ETA: 16min
  [ 43.8%] 28,300/64,550 | ETA: 16min
  [ 43.9%] 28,350/64,550 | ETA: 16min
  [ 44.0%] 28,400/64,550 | ETA: 16min
  [ 44.1%] 28,450/64,550 | ETA: 16min
  [ 44.2%] 28,500/64,550 | ETA: 16min
  [ 44.2%] 28,550/64,550 | ETA: 16min
  [ 44.3%] 28,600/64,550 | ETA: 16min
  [ 44.4%] 28,650/64,550 | ETA: 16min
  [ 44.5%] 28,700/64,550 | ETA: 16min
  [ 44.5%] 28,750/64,550 | ETA: 16min
  [ 44.6%] 28,800/64,550 | ETA: 16min
  [ 44.7%] 28,850/64,550 | ETA: 16min
  [ 44.8%] 28,900/64,550 | ETA: 16min
  [ 44.8%] 28,950/64,550 | ETA: 16min
  [ 44.9%] 29,000/64,550 | ETA: 16min
  [ 45.0%] 29,050/64,550 | ETA: 16min
  [ 45.1%] 29,100/64,550 | ETA: 16min
  [ 45.2%] 29,150/64,550 | ETA: 16min
  [ 45.2%] 29,200/64,550 | ETA: 16min
  [ 45.3%] 29,250/64,550 | ETA: 16min
  [ 45.4%] 29,300/64,550 | ETA: 16min
  [ 45.5%] 29,350/64,550 | ETA: 16min
  [ 45.5%] 29,400/64,550 | ETA: 16min
  [ 45.6%] 29,450/64,550 | ETA: 16min
  [ 45.7%] 29,500/64,550 | ETA: 16min
  [ 45.8%] 29,550/64,550 | ETA: 16min
  [ 45.9%] 29,600/64,550 | ETA: 16min
  [ 45.9%] 29,650/64,550 | ETA: 16min
  [ 46.0%] 29,700/64,550 | ETA: 16min
  [ 46.1%] 29,750/64,550 | ETA: 16min
  [ 46.2%] 29,800/64,550 | ETA: 16min
  [ 46.2%] 29,850/64,550 | ETA: 16min
  [ 46.3%] 29,900/64,550 | ETA: 16min
  [ 46.4%] 29,950/64,550 | ETA: 16min
  [ 46.5%] 30,000/64,550 | ETA: 16min
  [ 46.6%] 30,050/64,550 | ETA: 16min
  [ 46.6%] 30,100/64,550 | ETA: 16min
  [ 46.7%] 30,150/64,550 | ETA: 16min
  [ 46.8%] 30,200/64,550 | ETA: 15min
  [ 46.9%] 30,250/64,550 | ETA: 15min
  [ 46.9%] 30,300/64,550 | ETA: 15min
  [ 47.0%] 30,350/64,550 | ETA: 15min
  [ 47.1%] 30,400/64,550 | ETA: 15min
  [ 47.2%] 30,450/64,550 | ETA: 15min
  [ 47.3%] 30,500/64,550 | ETA: 15min
  [ 47.3%] 30,550/64,550 | ETA: 15min
  [ 47.4%] 30,600/64,550 | ETA: 15min
  [ 47.5%] 30,650/64,550 | ETA: 15min
  [ 47.6%] 30,700/64,550 | ETA: 15min
  [ 47.6%] 30,750/64,550 | ETA: 15min
  [ 47.7%] 30,800/64,550 | ETA: 15min
  [ 47.8%] 30,850/64,550 | ETA: 15min
  [ 47.9%] 30,900/64,550 | ETA: 15min
  [ 47.9%] 30,950/64,550 | ETA: 15min
  [ 48.0%] 31,000/64,550 | ETA: 15min
  [ 48.1%] 31,050/64,550 | ETA: 15min
  [ 48.2%] 31,100/64,550 | ETA: 15min
  [ 48.3%] 31,150/64,550 | ETA: 15min
  [ 48.3%] 31,200/64,550 | ETA: 15min
  [ 48.4%] 31,250/64,550 | ETA: 15min
  [ 48.5%] 31,300/64,550 | ETA: 15min
  [ 48.6%] 31,350/64,550 | ETA: 15min
  [ 48.6%] 31,400/64,550 | ETA: 15min
  [ 48.7%] 31,450/64,550 | ETA: 15min
  [ 48.8%] 31,500/64,550 | ETA: 15min
  [ 48.9%] 31,550/64,550 | ETA: 15min
  [ 49.0%] 31,600/64,550 | ETA: 15min
  [ 49.0%] 31,650/64,550 | ETA: 15min
  [ 49.1%] 31,700/64,550 | ETA: 15min
  [ 49.2%] 31,750/64,550 | ETA: 15min
  [ 49.3%] 31,800/64,550 | ETA: 15min
  [ 49.3%] 31,850/64,550 | ETA: 15min
  [ 49.4%] 31,900/64,550 | ETA: 15min
  [ 49.5%] 31,950/64,550 | ETA: 15min
  [ 49.6%] 32,000/64,550 | ETA: 15min
  [ 49.7%] 32,050/64,550 | ETA: 15min
  [ 49.7%] 32,100/64,550 | ETA: 15min
  [ 49.8%] 32,150/64,550 | ETA: 15min
  [ 49.9%] 32,200/64,550 | ETA: 15min
  [ 50.0%] 32,250/64,550 | ETA: 15min
  [ 50.0%] 32,300/64,550 | ETA: 15min
  [ 50.1%] 32,350/64,550 | ETA: 15min
  [ 50.2%] 32,400/64,550 | ETA: 14min
  [ 50.3%] 32,450/64,550 | ETA: 14min
  [ 50.3%] 32,500/64,550 | ETA: 14min
  [ 50.4%] 32,550/64,550 | ETA: 14min
  [ 50.5%] 32,600/64,550 | ETA: 14min
  [ 50.6%] 32,650/64,550 | ETA: 14min
  [ 50.7%] 32,700/64,550 | ETA: 14min
  [ 50.7%] 32,750/64,550 | ETA: 14min
  [ 50.8%] 32,800/64,550 | ETA: 14min
  [ 50.9%] 32,850/64,550 | ETA: 14min
  [ 51.0%] 32,900/64,550 | ETA: 14min
  [ 51.0%] 32,950/64,550 | ETA: 14min
  [ 51.1%] 33,000/64,550 | ETA: 14min
  [ 51.2%] 33,050/64,550 | ETA: 14min
  [ 51.3%] 33,100/64,550 | ETA: 14min
  [ 51.4%] 33,150/64,550 | ETA: 14min
  [ 51.4%] 33,200/64,550 | ETA: 14min
  [ 51.5%] 33,250/64,550 | ETA: 14min
  [ 51.6%] 33,300/64,550 | ETA: 14min
  [ 51.7%] 33,350/64,550 | ETA: 14min
  [ 51.7%] 33,400/64,550 | ETA: 14min
  [ 51.8%] 33,450/64,550 | ETA: 14min
  [ 51.9%] 33,500/64,550 | ETA: 14min
  [ 52.0%] 33,550/64,550 | ETA: 14min
  [ 52.1%] 33,600/64,550 | ETA: 14min
  [ 52.1%] 33,650/64,550 | ETA: 14min
  [ 52.2%] 33,700/64,550 | ETA: 14min
  [ 52.3%] 33,750/64,550 | ETA: 14min
  [ 52.4%] 33,800/64,550 | ETA: 14min
  [ 52.4%] 33,850/64,550 | ETA: 14min
  [ 52.5%] 33,900/64,550 | ETA: 14min
  [ 52.6%] 33,950/64,550 | ETA: 14min
  [ 52.7%] 34,000/64,550 | ETA: 14min
  [ 52.7%] 34,050/64,550 | ETA: 14min
  [ 52.8%] 34,100/64,550 | ETA: 14min
  [ 52.9%] 34,150/64,550 | ETA: 14min
  [ 53.0%] 34,200/64,550 | ETA: 14min
  [ 53.1%] 34,250/64,550 | ETA: 14min
  [ 53.1%] 34,300/64,550 | ETA: 14min
  [ 53.2%] 34,350/64,550 | ETA: 14min
  [ 53.3%] 34,400/64,550 | ETA: 14min
  [ 53.4%] 34,450/64,550 | ETA: 14min
  [ 53.4%] 34,500/64,550 | ETA: 14min
  [ 53.5%] 34,550/64,550 | ETA: 14min
  [ 53.6%] 34,600/64,550 | ETA: 14min
  [ 53.7%] 34,650/64,550 | ETA: 13min
  [ 53.8%] 34,700/64,550 | ETA: 13min
  [ 53.8%] 34,750/64,550 | ETA: 13min
  [ 53.9%] 34,800/64,550 | ETA: 13min
  [ 54.0%] 34,850/64,550 | ETA: 13min
  [ 54.1%] 34,900/64,550 | ETA: 13min
  [ 54.1%] 34,950/64,550 | ETA: 13min
  [ 54.2%] 35,000/64,550 | ETA: 13min
  [ 54.3%] 35,050/64,550 | ETA: 13min
  [ 54.4%] 35,100/64,550 | ETA: 13min
  [ 54.5%] 35,150/64,550 | ETA: 13min
  [ 54.5%] 35,200/64,550 | ETA: 13min
  [ 54.6%] 35,250/64,550 | ETA: 13min
  [ 54.7%] 35,300/64,550 | ETA: 13min
  [ 54.8%] 35,350/64,550 | ETA: 13min
  [ 54.8%] 35,400/64,550 | ETA: 13min
  [ 54.9%] 35,450/64,550 | ETA: 13min
  [ 55.0%] 35,500/64,550 | ETA: 13min
  [ 55.1%] 35,550/64,550 | ETA: 13min
  [ 55.2%] 35,600/64,550 | ETA: 13min
  [ 55.2%] 35,650/64,550 | ETA: 13min
  [ 55.3%] 35,700/64,550 | ETA: 13min
  [ 55.4%] 35,750/64,550 | ETA: 13min
  [ 55.5%] 35,800/64,550 | ETA: 13min
  [ 55.5%] 35,850/64,550 | ETA: 13min
  [ 55.6%] 35,900/64,550 | ETA: 13min
  [ 55.7%] 35,950/64,550 | ETA: 13min
  [ 55.8%] 36,000/64,550 | ETA: 13min
  [ 55.8%] 36,050/64,550 | ETA: 13min
  [ 55.9%] 36,100/64,550 | ETA: 13min
  [ 56.0%] 36,150/64,550 | ETA: 13min
  [ 56.1%] 36,200/64,550 | ETA: 13min
  [ 56.2%] 36,250/64,550 | ETA: 13min
  [ 56.2%] 36,300/64,550 | ETA: 13min
  [ 56.3%] 36,350/64,550 | ETA: 13min
  [ 56.4%] 36,400/64,550 | ETA: 13min
  [ 56.5%] 36,450/64,550 | ETA: 13min
  [ 56.5%] 36,500/64,550 | ETA: 13min
  [ 56.6%] 36,550/64,550 | ETA: 13min
  [ 56.7%] 36,600/64,550 | ETA: 13min
  [ 56.8%] 36,650/64,550 | ETA: 13min
  [ 56.9%] 36,700/64,550 | ETA: 13min
  [ 56.9%] 36,750/64,550 | ETA: 13min
  [ 57.0%] 36,800/64,550 | ETA: 13min
  [ 57.1%] 36,850/64,550 | ETA: 12min
  [ 57.2%] 36,900/64,550 | ETA: 12min
  [ 57.2%] 36,950/64,550 | ETA: 12min
  [ 57.3%] 37,000/64,550 | ETA: 12min
  [ 57.4%] 37,050/64,550 | ETA: 12min
  [ 57.5%] 37,100/64,550 | ETA: 12min
  [ 57.6%] 37,150/64,550 | ETA: 12min
  [ 57.6%] 37,200/64,550 | ETA: 12min
  [ 57.7%] 37,250/64,550 | ETA: 12min
  [ 57.8%] 37,300/64,550 | ETA: 12min
  [ 57.9%] 37,350/64,550 | ETA: 12min
  [ 57.9%] 37,400/64,550 | ETA: 12min
  [ 58.0%] 37,450/64,550 | ETA: 12min
  [ 58.1%] 37,500/64,550 | ETA: 12min
  [ 58.2%] 37,550/64,550 | ETA: 12min
  [ 58.2%] 37,600/64,550 | ETA: 12min
  [ 58.3%] 37,650/64,550 | ETA: 12min
  [ 58.4%] 37,700/64,550 | ETA: 12min
  [ 58.5%] 37,750/64,550 | ETA: 12min
  [ 58.6%] 37,800/64,550 | ETA: 12min
  [ 58.6%] 37,850/64,550 | ETA: 12min
  [ 58.7%] 37,900/64,550 | ETA: 12min
  [ 58.8%] 37,950/64,550 | ETA: 12min
  [ 58.9%] 38,000/64,550 | ETA: 12min
  [ 58.9%] 38,050/64,550 | ETA: 12min
  [ 59.0%] 38,100/64,550 | ETA: 12min
  [ 59.1%] 38,150/64,550 | ETA: 12min
  [ 59.2%] 38,200/64,550 | ETA: 12min
  [ 59.3%] 38,250/64,550 | ETA: 12min
  [ 59.3%] 38,300/64,550 | ETA: 12min
  [ 59.4%] 38,350/64,550 | ETA: 12min
  [ 59.5%] 38,400/64,550 | ETA: 12min
  [ 59.6%] 38,450/64,550 | ETA: 12min
  [ 59.6%] 38,500/64,550 | ETA: 12min
  [ 59.7%] 38,550/64,550 | ETA: 12min
  [ 59.8%] 38,600/64,550 | ETA: 12min
  [ 59.9%] 38,650/64,550 | ETA: 12min
  [ 60.0%] 38,700/64,550 | ETA: 12min
  [ 60.0%] 38,750/64,550 | ETA: 12min
  [ 60.1%] 38,800/64,550 | ETA: 12min
  [ 60.2%] 38,850/64,550 | ETA: 12min
  [ 60.3%] 38,900/64,550 | ETA: 12min
  [ 60.3%] 38,950/64,550 | ETA: 12min
  [ 60.4%] 39,000/64,550 | ETA: 12min
  [ 60.5%] 39,050/64,550 | ETA: 11min
  [ 60.6%] 39,100/64,550 | ETA: 11min
  [ 60.7%] 39,150/64,550 | ETA: 11min
  [ 60.7%] 39,200/64,550 | ETA: 11min
  [ 60.8%] 39,250/64,550 | ETA: 11min
  [ 60.9%] 39,300/64,550 | ETA: 11min
  [ 61.0%] 39,350/64,550 | ETA: 11min
  [ 61.0%] 39,400/64,550 | ETA: 11min
  [ 61.1%] 39,450/64,550 | ETA: 11min
  [ 61.2%] 39,500/64,550 | ETA: 11min
  [ 61.3%] 39,550/64,550 | ETA: 11min
  [ 61.3%] 39,600/64,550 | ETA: 11min
  [ 61.4%] 39,650/64,550 | ETA: 11min
  [ 61.5%] 39,700/64,550 | ETA: 11min
  [ 61.6%] 39,750/64,550 | ETA: 11min
  [ 61.7%] 39,800/64,550 | ETA: 11min
  [ 61.7%] 39,850/64,550 | ETA: 11min
  [ 61.8%] 39,900/64,550 | ETA: 11min
  [ 61.9%] 39,950/64,550 | ETA: 11min
  [ 62.0%] 40,000/64,550 | ETA: 11min
  [ 62.0%] 40,050/64,550 | ETA: 11min
  [ 62.1%] 40,100/64,550 | ETA: 11min
  [ 62.2%] 40,150/64,550 | ETA: 11min
  [ 62.3%] 40,200/64,550 | ETA: 11min
  [ 62.4%] 40,250/64,550 | ETA: 11min
  [ 62.4%] 40,300/64,550 | ETA: 11min
  [ 62.5%] 40,350/64,550 | ETA: 11min
  [ 62.6%] 40,400/64,550 | ETA: 11min
  [ 62.7%] 40,450/64,550 | ETA: 11min
  [ 62.7%] 40,500/64,550 | ETA: 11min
  [ 62.8%] 40,550/64,550 | ETA: 11min
  [ 62.9%] 40,600/64,550 | ETA: 11min
  [ 63.0%] 40,650/64,550 | ETA: 11min
  [ 63.1%] 40,700/64,550 | ETA: 11min
  [ 63.1%] 40,750/64,550 | ETA: 11min
  [ 63.2%] 40,800/64,550 | ETA: 11min
  [ 63.3%] 40,850/64,550 | ETA: 11min
  [ 63.4%] 40,900/64,550 | ETA: 11min
  [ 63.4%] 40,950/64,550 | ETA: 11min
  [ 63.5%] 41,000/64,550 | ETA: 11min
  [ 63.6%] 41,050/64,550 | ETA: 11min
  [ 63.7%] 41,100/64,550 | ETA: 11min
  [ 63.7%] 41,150/64,550 | ETA: 11min
  [ 63.8%] 41,200/64,550 | ETA: 11min
  [ 63.9%] 41,250/64,550 | ETA: 11min
  [ 64.0%] 41,300/64,550 | ETA: 10min
  [ 64.1%] 41,350/64,550 | ETA: 10min
  [ 64.1%] 41,400/64,550 | ETA: 10min
  [ 64.2%] 41,450/64,550 | ETA: 10min
  [ 64.3%] 41,500/64,550 | ETA: 10min
  [ 64.4%] 41,550/64,550 | ETA: 10min
  [ 64.4%] 41,600/64,550 | ETA: 10min
  [ 64.5%] 41,650/64,550 | ETA: 10min
  [ 64.6%] 41,700/64,550 | ETA: 10min
  [ 64.7%] 41,750/64,550 | ETA: 10min
  [ 64.8%] 41,800/64,550 | ETA: 10min
  [ 64.8%] 41,850/64,550 | ETA: 10min
  [ 64.9%] 41,900/64,550 | ETA: 10min
  [ 65.0%] 41,950/64,550 | ETA: 10min
  [ 65.1%] 42,000/64,550 | ETA: 10min
  [ 65.1%] 42,050/64,550 | ETA: 10min
  [ 65.2%] 42,100/64,550 | ETA: 10min
  [ 65.3%] 42,150/64,550 | ETA: 10min
  [ 65.4%] 42,200/64,550 | ETA: 10min
  [ 65.5%] 42,250/64,550 | ETA: 10min
  [ 65.5%] 42,300/64,550 | ETA: 10min
  [ 65.6%] 42,350/64,550 | ETA: 10min
  [ 65.7%] 42,400/64,550 | ETA: 10min
  [ 65.8%] 42,450/64,550 | ETA: 10min
  [ 65.8%] 42,500/64,550 | ETA: 10min
  [ 65.9%] 42,550/64,550 | ETA: 10min
  [ 66.0%] 42,600/64,550 | ETA: 10min
  [ 66.1%] 42,650/64,550 | ETA: 10min
  [ 66.2%] 42,700/64,550 | ETA: 10min
  [ 66.2%] 42,750/64,550 | ETA: 10min
  [ 66.3%] 42,800/64,550 | ETA: 10min
  [ 66.4%] 42,850/64,550 | ETA: 10min
  [ 66.5%] 42,900/64,550 | ETA: 10min
  [ 66.5%] 42,950/64,550 | ETA: 10min
  [ 66.6%] 43,000/64,550 | ETA: 10min
  [ 66.7%] 43,050/64,550 | ETA: 10min
  [ 66.8%] 43,100/64,550 | ETA: 10min
  [ 66.8%] 43,150/64,550 | ETA: 10min
  [ 66.9%] 43,200/64,550 | ETA: 10min
  [ 67.0%] 43,250/64,550 | ETA: 10min
  [ 67.1%] 43,300/64,550 | ETA: 10min
  [ 67.2%] 43,350/64,550 | ETA: 10min
  [ 67.2%] 43,400/64,550 | ETA: 10min
  [ 67.3%] 43,450/64,550 | ETA: 10min
  [ 67.4%] 43,500/64,550 | ETA: 9min
  [ 67.5%] 43,550/64,550 | ETA: 9min
  [ 67.5%] 43,600/64,550 | ETA: 9min
  [ 67.6%] 43,650/64,550 | ETA: 9min
  [ 67.7%] 43,700/64,550 | ETA: 9min
  [ 67.8%] 43,750/64,550 | ETA: 9min
  [ 67.9%] 43,800/64,550 | ETA: 9min
  [ 67.9%] 43,850/64,550 | ETA: 9min
  [ 68.0%] 43,900/64,550 | ETA: 9min
  [ 68.1%] 43,950/64,550 | ETA: 9min
  [ 68.2%] 44,000/64,550 | ETA: 9min
  [ 68.2%] 44,050/64,550 | ETA: 9min
  [ 68.3%] 44,100/64,550 | ETA: 9min
  [ 68.4%] 44,150/64,550 | ETA: 9min
  [ 68.5%] 44,200/64,550 | ETA: 9min
  [ 68.6%] 44,250/64,550 | ETA: 9min
  [ 68.6%] 44,300/64,550 | ETA: 9min
  [ 68.7%] 44,350/64,550 | ETA: 9min
  [ 68.8%] 44,400/64,550 | ETA: 9min
  [ 68.9%] 44,450/64,550 | ETA: 9min
  [ 68.9%] 44,500/64,550 | ETA: 9min
  [ 69.0%] 44,550/64,550 | ETA: 9min
  [ 69.1%] 44,600/64,550 | ETA: 9min
  [ 69.2%] 44,650/64,550 | ETA: 9min
  [ 69.2%] 44,700/64,550 | ETA: 9min
  [ 69.3%] 44,750/64,550 | ETA: 9min
  [ 69.4%] 44,800/64,550 | ETA: 9min
  [ 69.5%] 44,850/64,550 | ETA: 9min
  [ 69.6%] 44,900/64,550 | ETA: 9min
  [ 69.6%] 44,950/64,550 | ETA: 9min
  [ 69.7%] 45,000/64,550 | ETA: 9min
  [ 69.8%] 45,050/64,550 | ETA: 9min
  [ 69.9%] 45,100/64,550 | ETA: 9min
  [ 69.9%] 45,150/64,550 | ETA: 9min
  [ 70.0%] 45,200/64,550 | ETA: 9min
  [ 70.1%] 45,250/64,550 | ETA: 9min
  [ 70.2%] 45,300/64,550 | ETA: 9min
  [ 70.3%] 45,350/64,550 | ETA: 9min
  [ 70.3%] 45,400/64,550 | ETA: 9min
  [ 70.4%] 45,450/64,550 | ETA: 9min
  [ 70.5%] 45,500/64,550 | ETA: 9min
  [ 70.6%] 45,550/64,550 | ETA: 9min
  [ 70.6%] 45,600/64,550 | ETA: 9min
  [ 70.7%] 45,650/64,550 | ETA: 9min
  [ 70.8%] 45,700/64,550 | ETA: 8min
  [ 70.9%] 45,750/64,550 | ETA: 8min
  [ 71.0%] 45,800/64,550 | ETA: 8min
  [ 71.0%] 45,850/64,550 | ETA: 8min
  [ 71.1%] 45,900/64,550 | ETA: 8min
  [ 71.2%] 45,950/64,550 | ETA: 8min
  [ 71.3%] 46,000/64,550 | ETA: 8min
  [ 71.3%] 46,050/64,550 | ETA: 8min
  [ 71.4%] 46,100/64,550 | ETA: 8min
  [ 71.5%] 46,150/64,550 | ETA: 8min
  [ 71.6%] 46,200/64,550 | ETA: 8min
  [ 71.6%] 46,250/64,550 | ETA: 8min
  [ 71.7%] 46,300/64,550 | ETA: 8min
  [ 71.8%] 46,350/64,550 | ETA: 8min
  [ 71.9%] 46,400/64,550 | ETA: 8min
  [ 72.0%] 46,450/64,550 | ETA: 8min
  [ 72.0%] 46,500/64,550 | ETA: 8min
  [ 72.1%] 46,550/64,550 | ETA: 8min
  [ 72.2%] 46,600/64,550 | ETA: 8min
  [ 72.3%] 46,650/64,550 | ETA: 8min
  [ 72.3%] 46,700/64,550 | ETA: 8min
  [ 72.4%] 46,750/64,550 | ETA: 8min
  [ 72.5%] 46,800/64,550 | ETA: 8min
  [ 72.6%] 46,850/64,550 | ETA: 8min
  [ 72.7%] 46,900/64,550 | ETA: 8min
  [ 72.7%] 46,950/64,550 | ETA: 8min
  [ 72.8%] 47,000/64,550 | ETA: 8min
  [ 72.9%] 47,050/64,550 | ETA: 8min
  [ 73.0%] 47,100/64,550 | ETA: 8min
  [ 73.0%] 47,150/64,550 | ETA: 8min
  [ 73.1%] 47,200/64,550 | ETA: 8min
  [ 73.2%] 47,250/64,550 | ETA: 8min
  [ 73.3%] 47,300/64,550 | ETA: 8min
  [ 73.4%] 47,350/64,550 | ETA: 8min
  [ 73.4%] 47,400/64,550 | ETA: 8min
  [ 73.5%] 47,450/64,550 | ETA: 8min
  [ 73.6%] 47,500/64,550 | ETA: 8min
  [ 73.7%] 47,550/64,550 | ETA: 8min
  [ 73.7%] 47,600/64,550 | ETA: 8min
  [ 73.8%] 47,650/64,550 | ETA: 8min
  [ 73.9%] 47,700/64,550 | ETA: 8min
  [ 74.0%] 47,750/64,550 | ETA: 8min
  [ 74.1%] 47,800/64,550 | ETA: 8min
  [ 74.1%] 47,850/64,550 | ETA: 8min
  [ 74.2%] 47,900/64,550 | ETA: 8min
  [ 74.3%] 47,950/64,550 | ETA: 7min
  [ 74.4%] 48,000/64,550 | ETA: 7min
  [ 74.4%] 48,050/64,550 | ETA: 7min
  [ 74.5%] 48,100/64,550 | ETA: 7min
  [ 74.6%] 48,150/64,550 | ETA: 7min
  [ 74.7%] 48,200/64,550 | ETA: 7min
  [ 74.7%] 48,250/64,550 | ETA: 7min
  [ 74.8%] 48,300/64,550 | ETA: 7min
  [ 74.9%] 48,350/64,550 | ETA: 7min
  [ 75.0%] 48,400/64,550 | ETA: 7min
  [ 75.1%] 48,450/64,550 | ETA: 7min
  [ 75.1%] 48,500/64,550 | ETA: 7min
  [ 75.2%] 48,550/64,550 | ETA: 7min
  [ 75.3%] 48,600/64,550 | ETA: 7min
  [ 75.4%] 48,650/64,550 | ETA: 7min
  [ 75.4%] 48,700/64,550 | ETA: 7min
  [ 75.5%] 48,750/64,550 | ETA: 7min
  [ 75.6%] 48,800/64,550 | ETA: 7min
  [ 75.7%] 48,850/64,550 | ETA: 7min
  [ 75.8%] 48,900/64,550 | ETA: 7min
  [ 75.8%] 48,950/64,550 | ETA: 7min
  [ 75.9%] 49,000/64,550 | ETA: 7min
  [ 76.0%] 49,050/64,550 | ETA: 7min
  [ 76.1%] 49,100/64,550 | ETA: 7min
  [ 76.1%] 49,150/64,550 | ETA: 7min
  [ 76.2%] 49,200/64,550 | ETA: 7min
  [ 76.3%] 49,250/64,550 | ETA: 7min
  [ 76.4%] 49,300/64,550 | ETA: 7min
  [ 76.5%] 49,350/64,550 | ETA: 7min
  [ 76.5%] 49,400/64,550 | ETA: 7min
  [ 76.6%] 49,450/64,550 | ETA: 7min
  [ 76.7%] 49,500/64,550 | ETA: 7min
  [ 76.8%] 49,550/64,550 | ETA: 7min
  [ 76.8%] 49,600/64,550 | ETA: 7min
  [ 76.9%] 49,650/64,550 | ETA: 7min
  [ 77.0%] 49,700/64,550 | ETA: 7min
  [ 77.1%] 49,750/64,550 | ETA: 7min
  [ 77.1%] 49,800/64,550 | ETA: 7min
  [ 77.2%] 49,850/64,550 | ETA: 7min
  [ 77.3%] 49,900/64,550 | ETA: 7min
  [ 77.4%] 49,950/64,550 | ETA: 7min
  [ 77.5%] 50,000/64,550 | ETA: 7min
  [ 77.5%] 50,050/64,550 | ETA: 7min
  [ 77.6%] 50,100/64,550 | ETA: 7min
  [ 77.7%] 50,150/64,550 | ETA: 6min
  [ 77.8%] 50,200/64,550 | ETA: 6min
  [ 77.8%] 50,250/64,550 | ETA: 6min
  [ 77.9%] 50,300/64,550 | ETA: 6min
  [ 78.0%] 50,350/64,550 | ETA: 6min
  [ 78.1%] 50,400/64,550 | ETA: 6min
  [ 78.2%] 50,450/64,550 | ETA: 6min
  [ 78.2%] 50,500/64,550 | ETA: 6min
  [ 78.3%] 50,550/64,550 | ETA: 6min
