/Users/jessewest/Desktop/rv-finder/venv/lib/python3.9/site-packages/urllib3/__init__.py:35: NotOpenSSLWarning: urllib3 v2 only supports OpenSSL 1.1.1+, currently the 'ssl' module is compiled with 'LibreSSL 2.8.3'. See: https://github.com/urllib3/urllib3/issues/3020
  warnings.warn(
RIDB Bulk Campsite Pull
Database: /Users/jessewest/Desktop/rv-finder/ridb.db
  Existing campsites in DB: 34000
  Resuming from offset 34000 (approx 34000 already stored)
  Total campsites to pull: 132,974
  Estimated time: ~60 minutes
  [ 38.8%] 51,650/132,974 campsites | 108/sec | ETA: 13min
  [ 38.9%] 51,700/132,974 campsites | 108/sec | ETA: 13min
  [ 38.9%] 51,750/132,974 campsites | 108/sec | ETA: 13min
  [ 39.0%] 51,800/132,974 campsites | 108/sec | ETA: 13min
  [ 39.0%] 51,850/132,974 campsites | 107/sec | ETA: 13min
  [ 39.0%] 51,900/132,974 campsites | 107/sec | ETA: 13min
  [ 39.1%] 51,950/132,974 campsites | 107/sec | ETA: 13min
  [ 39.1%] 52,000/132,974 campsites | 107/sec | ETA: 13min
  [ 39.1%] 52,050/132,974 campsites | 107/sec | ETA: 13min
  [ 39.2%] 52,100/132,974 campsites | 106/sec | ETA: 13min
  [ 39.2%] 52,150/132,974 campsites | 106/sec | ETA: 13min
  [ 39.3%] 52,200/132,974 campsites | 106/sec | ETA: 13min
  [ 39.3%] 52,250/132,974 campsites | 106/sec | ETA: 13min
  [ 39.3%] 52,300/132,974 campsites | 106/sec | ETA: 13min
  [ 39.4%] 52,350/132,974 campsites | 105/sec | ETA: 13min
  [ 39.4%] 52,400/132,974 campsites | 105/sec | ETA: 13min
  [ 39.4%] 52,450/132,974 campsites | 105/sec | ETA: 13min
  [ 39.5%] 52,500/132,974 campsites | 105/sec | ETA: 13min
  [ 39.5%] 52,550/132,974 campsites | 105/sec | ETA: 13min
  [ 39.6%] 52,600/132,974 campsites | 105/sec | ETA: 13min
  [ 39.6%] 52,650/132,974 campsites | 104/sec | ETA: 13min
  [ 39.6%] 52,700/132,974 campsites | 104/sec | ETA: 13min
  [ 39.7%] 52,750/132,974 campsites | 104/sec | ETA: 13min
  [ 39.7%] 52,800/132,974 campsites | 104/sec | ETA: 13min
  [ 39.7%] 52,850/132,974 campsites | 104/sec | ETA: 13min
  [ 39.8%] 52,900/132,974 campsites | 103/sec | ETA: 13min
  [ 39.8%] 52,950/132,974 campsites | 103/sec | ETA: 13min
  [ 39.9%] 53,000/132,974 campsites | 103/sec | ETA: 13min
  [ 39.9%] 53,050/132,974 campsites | 103/sec | ETA: 13min
  [ 39.9%] 53,100/132,974 campsites | 103/sec | ETA: 13min
  [ 40.0%] 53,150/132,974 campsites | 103/sec | ETA: 13min
  [ 40.0%] 53,200/132,974 campsites | 102/sec | ETA: 13min
  [ 40.0%] 53,250/132,974 campsites | 102/sec | ETA: 13min
  [ 40.1%] 53,300/132,974 campsites | 102/sec | ETA: 13min
  [ 40.1%] 53,350/132,974 campsites | 102/sec | ETA: 13min
  [ 40.2%] 53,400/132,974 campsites | 102/sec | ETA: 13min
  [ 40.2%] 53,450/132,974 campsites | 102/sec | ETA: 13min
  [ 40.2%] 53,500/132,974 campsites | 101/sec | ETA: 13min
  [ 40.3%] 53,550/132,974 campsites | 101/sec | ETA: 13min
  [ 40.3%] 53,600/132,974 campsites | 101/sec | ETA: 13min
  [ 40.3%] 53,650/132,974 campsites | 101/sec | ETA: 13min
  [ 40.4%] 53,700/132,974 campsites | 101/sec | ETA: 13min
  [ 40.4%] 53,750/132,974 campsites | 101/sec | ETA: 13min
  [ 40.5%] 53,800/132,974 campsites | 100/sec | ETA: 13min
  [ 40.5%] 53,850/132,974 campsites | 100/sec | ETA: 13min
  [ 40.5%] 53,900/132,974 campsites | 100/sec | ETA: 13min
  [ 40.6%] 53,950/132,974 campsites | 100/sec | ETA: 13min
  [ 40.6%] 54,000/132,974 campsites | 100/sec | ETA: 13min
  [ 40.6%] 54,050/132,974 campsites | 100/sec | ETA: 13min
  [ 40.7%] 54,100/132,974 campsites | 99/sec | ETA: 13min
  [ 40.7%] 54,150/132,974 campsites | 99/sec | ETA: 13min
  [ 40.8%] 54,200/132,974 campsites | 99/sec | ETA: 13min
  [ 40.8%] 54,250/132,974 campsites | 99/sec | ETA: 13min
  [ 40.8%] 54,300/132,974 campsites | 99/sec | ETA: 13min
  [ 40.9%] 54,350/132,974 campsites | 99/sec | ETA: 13min
  [ 40.9%] 54,400/132,974 campsites | 99/sec | ETA: 13min
  [ 40.9%] 54,450/132,974 campsites | 98/sec | ETA: 13min
  [ 41.0%] 54,500/132,974 campsites | 98/sec | ETA: 13min
  [ 41.0%] 54,550/132,974 campsites | 98/sec | ETA: 13min
  [ 41.1%] 54,600/132,974 campsites | 98/sec | ETA: 13min
  [ 41.1%] 54,650/132,974 campsites | 98/sec | ETA: 13min
  [ 41.1%] 54,700/132,974 campsites | 98/sec | ETA: 13min
  [ 41.2%] 54,750/132,974 campsites | 97/sec | ETA: 13min
  [ 41.2%] 54,800/132,974 campsites | 97/sec | ETA: 13min
  [ 41.2%] 54,850/132,974 campsites | 97/sec | ETA: 13min
  [ 41.3%] 54,900/132,974 campsites | 97/sec | ETA: 13min
  [ 41.3%] 54,950/132,974 campsites | 97/sec | ETA: 13min
  [ 41.4%] 55,000/132,974 campsites | 97/sec | ETA: 13min
  [ 41.4%] 55,050/132,974 campsites | 97/sec | ETA: 13min
  [ 41.4%] 55,100/132,974 campsites | 96/sec | ETA: 13min
  [ 41.5%] 55,150/132,974 campsites | 96/sec | ETA: 13min
  [ 41.5%] 55,200/132,974 campsites | 96/sec | ETA: 13min
  [ 41.5%] 55,250/132,974 campsites | 96/sec | ETA: 13min
  [ 41.6%] 55,300/132,974 campsites | 96/sec | ETA: 14min
  [ 41.6%] 55,350/132,974 campsites | 96/sec | ETA: 14min
  [ 41.7%] 55,400/132,974 campsites | 96/sec | ETA: 14min
  [ 41.7%] 55,450/132,974 campsites | 95/sec | ETA: 14min
  [ 41.7%] 55,500/132,974 campsites | 95/sec | ETA: 14min
  [ 41.8%] 55,550/132,974 campsites | 95/sec | ETA: 14min
  [ 41.8%] 55,600/132,974 campsites | 95/sec | ETA: 14min
  [ 41.9%] 55,650/132,974 campsites | 95/sec | ETA: 14min
  [ 41.9%] 55,700/132,974 campsites | 95/sec | ETA: 14min
  [ 41.9%] 55,750/132,974 campsites | 95/sec | ETA: 14min
  [ 42.0%] 55,800/132,974 campsites | 95/sec | ETA: 14min
  [ 42.0%] 55,850/132,974 campsites | 94/sec | ETA: 14min
  [ 42.0%] 55,900/132,974 campsites | 94/sec | ETA: 14min
  [ 42.1%] 55,950/132,974 campsites | 94/sec | ETA: 14min
  [ 42.1%] 56,000/132,974 campsites | 94/sec | ETA: 14min
  [ 42.2%] 56,050/132,974 campsites | 94/sec | ETA: 14min
  [ 42.2%] 56,100/132,974 campsites | 94/sec | ETA: 14min
  [ 42.2%] 56,150/132,974 campsites | 94/sec | ETA: 14min
  [ 42.3%] 56,200/132,974 campsites | 93/sec | ETA: 14min
  [ 42.3%] 56,250/132,974 campsites | 93/sec | ETA: 14min
  [ 42.3%] 56,300/132,974 campsites | 93/sec | ETA: 14min
  [ 42.4%] 56,350/132,974 campsites | 93/sec | ETA: 14min
  [ 42.4%] 56,400/132,974 campsites | 93/sec | ETA: 14min
  [ 42.5%] 56,450/132,974 campsites | 93/sec | ETA: 14min
  [ 42.5%] 56,500/132,974 campsites | 93/sec | ETA: 14min
  [ 42.5%] 56,550/132,974 campsites | 93/sec | ETA: 14min
  [ 42.6%] 56,600/132,974 campsites | 93/sec | ETA: 14min
  [ 42.6%] 56,650/132,974 campsites | 92/sec | ETA: 14min
  [ 42.6%] 56,700/132,974 campsites | 92/sec | ETA: 14min
  [ 42.7%] 56,750/132,974 campsites | 92/sec | ETA: 14min
  [ 42.7%] 56,800/132,974 campsites | 92/sec | ETA: 14min
  [ 42.8%] 56,850/132,974 campsites | 92/sec | ETA: 14min
  [ 42.8%] 56,900/132,974 campsites | 92/sec | ETA: 14min
  [ 42.8%] 56,950/132,974 campsites | 92/sec | ETA: 14min
  [ 42.9%] 57,000/132,974 campsites | 92/sec | ETA: 14min
  [ 42.9%] 57,050/132,974 campsites | 91/sec | ETA: 14min
  [ 42.9%] 57,100/132,974 campsites | 91/sec | ETA: 14min
  [ 43.0%] 57,150/132,974 campsites | 91/sec | ETA: 14min
  [ 43.0%] 57,200/132,974 campsites | 91/sec | ETA: 14min
  [ 43.1%] 57,250/132,974 campsites | 91/sec | ETA: 14min
  [ 43.1%] 57,300/132,974 campsites | 91/sec | ETA: 14min
  [ 43.1%] 57,350/132,974 campsites | 91/sec | ETA: 14min
  [ 43.2%] 57,400/132,974 campsites | 91/sec | ETA: 14min
  [ 43.2%] 57,450/132,974 campsites | 90/sec | ETA: 14min
  [ 43.2%] 57,500/132,974 campsites | 90/sec | ETA: 14min
  [ 43.3%] 57,550/132,974 campsites | 90/sec | ETA: 14min
  [ 43.3%] 57,600/132,974 campsites | 90/sec | ETA: 14min
  [ 43.4%] 57,650/132,974 campsites | 90/sec | ETA: 14min
  [ 43.4%] 57,700/132,974 campsites | 90/sec | ETA: 14min
  [ 43.4%] 57,750/132,974 campsites | 90/sec | ETA: 14min
  [ 43.5%] 57,800/132,974 campsites | 90/sec | ETA: 14min
  [ 43.5%] 57,850/132,974 campsites | 90/sec | ETA: 14min
  [ 43.5%] 57,900/132,974 campsites | 89/sec | ETA: 14min
  [ 43.6%] 57,950/132,974 campsites | 89/sec | ETA: 14min
  [ 43.6%] 58,000/132,974 campsites | 89/sec | ETA: 14min
  [ 43.7%] 58,050/132,974 campsites | 89/sec | ETA: 14min
  [ 43.7%] 58,100/132,974 campsites | 89/sec | ETA: 14min
  [ 43.7%] 58,150/132,974 campsites | 89/sec | ETA: 14min
  [ 43.8%] 58,200/132,974 campsites | 89/sec | ETA: 14min
  [ 43.8%] 58,250/132,974 campsites | 89/sec | ETA: 14min
  [ 43.8%] 58,300/132,974 campsites | 89/sec | ETA: 14min
  [ 43.9%] 58,350/132,974 campsites | 89/sec | ETA: 14min
  [ 43.9%] 58,400/132,974 campsites | 88/sec | ETA: 14min
  [ 44.0%] 58,450/132,974 campsites | 88/sec | ETA: 14min
  [ 44.0%] 58,500/132,974 campsites | 88/sec | ETA: 14min
  [ 44.0%] 58,550/132,974 campsites | 88/sec | ETA: 14min
  [ 44.1%] 58,600/132,974 campsites | 88/sec | ETA: 14min
  [ 44.1%] 58,650/132,974 campsites | 88/sec | ETA: 14min
  [ 44.1%] 58,700/132,974 campsites | 88/sec | ETA: 14min
  [ 44.2%] 58,750/132,974 campsites | 88/sec | ETA: 14min
  [ 44.2%] 58,800/132,974 campsites | 88/sec | ETA: 14min
  [ 44.3%] 58,850/132,974 campsites | 87/sec | ETA: 14min
  [ 44.3%] 58,900/132,974 campsites | 87/sec | ETA: 14min
  [ 44.3%] 58,950/132,974 campsites | 87/sec | ETA: 14min
  [ 44.4%] 59,000/132,974 campsites | 87/sec | ETA: 14min
  [ 44.4%] 59,050/132,974 campsites | 87/sec | ETA: 14min
  [ 44.4%] 59,100/132,974 campsites | 87/sec | ETA: 14min
  [ 44.5%] 59,150/132,974 campsites | 87/sec | ETA: 14min
  [ 44.5%] 59,200/132,974 campsites | 87/sec | ETA: 14min
  [ 44.6%] 59,250/132,974 campsites | 87/sec | ETA: 14min
  [ 44.6%] 59,300/132,974 campsites | 87/sec | ETA: 14min
  [ 44.6%] 59,350/132,974 campsites | 86/sec | ETA: 14min
  [ 44.7%] 59,400/132,974 campsites | 86/sec | ETA: 14min
  [ 44.7%] 59,450/132,974 campsites | 86/sec | ETA: 14min
  [ 44.7%] 59,500/132,974 campsites | 86/sec | ETA: 14min
  [ 44.8%] 59,550/132,974 campsites | 86/sec | ETA: 14min
  [ 44.8%] 59,600/132,974 campsites | 86/sec | ETA: 14min
  [ 44.9%] 59,650/132,974 campsites | 86/sec | ETA: 14min
  [ 44.9%] 59,700/132,974 campsites | 86/sec | ETA: 14min
  [ 44.9%] 59,750/132,974 campsites | 86/sec | ETA: 14min
  [ 45.0%] 59,800/132,974 campsites | 86/sec | ETA: 14min
  [ 45.0%] 59,850/132,974 campsites | 86/sec | ETA: 14min
  [ 45.0%] 59,900/132,974 campsites | 85/sec | ETA: 14min
  [ 45.1%] 59,950/132,974 campsites | 85/sec | ETA: 14min
  [ 45.1%] 60,000/132,974 campsites | 85/sec | ETA: 14min
  [ 45.2%] 60,050/132,974 campsites | 85/sec | ETA: 14min
  [ 45.2%] 60,100/132,974 campsites | 85/sec | ETA: 14min
  [ 45.2%] 60,150/132,974 campsites | 85/sec | ETA: 14min
  [ 45.3%] 60,200/132,974 campsites | 85/sec | ETA: 14min
  [ 45.3%] 60,250/132,974 campsites | 85/sec | ETA: 14min
  [ 45.3%] 60,300/132,974 campsites | 85/sec | ETA: 14min
  [ 45.4%] 60,350/132,974 campsites | 85/sec | ETA: 14min
  [ 45.4%] 60,400/132,974 campsites | 85/sec | ETA: 14min
  [ 45.5%] 60,450/132,974 campsites | 84/sec | ETA: 14min
  [ 45.5%] 60,500/132,974 campsites | 84/sec | ETA: 14min
  [ 45.5%] 60,550/132,974 campsites | 84/sec | ETA: 14min
  [ 45.6%] 60,600/132,974 campsites | 84/sec | ETA: 14min
  [ 45.6%] 60,650/132,974 campsites | 84/sec | ETA: 14min
  [ 45.6%] 60,700/132,974 campsites | 84/sec | ETA: 14min
  [ 45.7%] 60,750/132,974 campsites | 84/sec | ETA: 14min
  [ 45.7%] 60,800/132,974 campsites | 84/sec | ETA: 14min
  [ 45.8%] 60,850/132,974 campsites | 84/sec | ETA: 14min
  [ 45.8%] 60,900/132,974 campsites | 84/sec | ETA: 14min
  [ 45.8%] 60,950/132,974 campsites | 84/sec | ETA: 14min
  [ 45.9%] 61,000/132,974 campsites | 83/sec | ETA: 14min
  [ 45.9%] 61,050/132,974 campsites | 83/sec | ETA: 14min
  [ 45.9%] 61,100/132,974 campsites | 83/sec | ETA: 14min
  [ 46.0%] 61,150/132,974 campsites | 83/sec | ETA: 14min
  [ 46.0%] 61,200/132,974 campsites | 83/sec | ETA: 14min
  [ 46.1%] 61,250/132,974 campsites | 83/sec | ETA: 14min
  [ 46.1%] 61,300/132,974 campsites | 83/sec | ETA: 14min
  [ 46.1%] 61,350/132,974 campsites | 83/sec | ETA: 14min
  [ 46.2%] 61,400/132,974 campsites | 83/sec | ETA: 14min
  [ 46.2%] 61,450/132,974 campsites | 83/sec | ETA: 14min
  [ 46.2%] 61,500/132,974 campsites | 83/sec | ETA: 14min
  [ 46.3%] 61,550/132,974 campsites | 82/sec | ETA: 14min
  [ 46.3%] 61,600/132,974 campsites | 82/sec | ETA: 14min
  [ 46.4%] 61,650/132,974 campsites | 82/sec | ETA: 14min
  [ 46.4%] 61,700/132,974 campsites | 82/sec | ETA: 14min
  [ 46.4%] 61,750/132,974 campsites | 82/sec | ETA: 14min
  [ 46.5%] 61,800/132,974 campsites | 82/sec | ETA: 14min
  [ 46.5%] 61,850/132,974 campsites | 82/sec | ETA: 14min
  [ 46.6%] 61,900/132,974 campsites | 82/sec | ETA: 14min
  [ 46.6%] 61,950/132,974 campsites | 82/sec | ETA: 14min
  [ 46.6%] 62,000/132,974 campsites | 82/sec | ETA: 14min
  [ 46.7%] 62,050/132,974 campsites | 82/sec | ETA: 14min
  [ 46.7%] 62,100/132,974 campsites | 82/sec | ETA: 14min
  [ 46.7%] 62,150/132,974 campsites | 82/sec | ETA: 14min
  [ 46.8%] 62,200/132,974 campsites | 81/sec | ETA: 14min
  [ 46.8%] 62,250/132,974 campsites | 81/sec | ETA: 14min
  [ 46.9%] 62,300/132,974 campsites | 81/sec | ETA: 14min
  [ 46.9%] 62,350/132,974 campsites | 81/sec | ETA: 14min
  [ 46.9%] 62,400/132,974 campsites | 81/sec | ETA: 14min
  [ 47.0%] 62,450/132,974 campsites | 81/sec | ETA: 15min
  [ 47.0%] 62,500/132,974 campsites | 81/sec | ETA: 15min
  [ 47.0%] 62,550/132,974 campsites | 81/sec | ETA: 15min
  [ 47.1%] 62,600/132,974 campsites | 81/sec | ETA: 15min
  [ 47.1%] 62,650/132,974 campsites | 81/sec | ETA: 15min
  [ 47.2%] 62,700/132,974 campsites | 81/sec | ETA: 15min
  [ 47.2%] 62,750/132,974 campsites | 81/sec | ETA: 15min
  [ 47.2%] 62,800/132,974 campsites | 81/sec | ETA: 15min
  [ 47.3%] 62,850/132,974 campsites | 80/sec | ETA: 15min
  [ 47.3%] 62,900/132,974 campsites | 80/sec | ETA: 15min
  [ 47.3%] 62,950/132,974 campsites | 80/sec | ETA: 15min
  [ 47.4%] 63,000/132,974 campsites | 80/sec | ETA: 15min
  [ 47.4%] 63,050/132,974 campsites | 80/sec | ETA: 15min
  [ 47.5%] 63,100/132,974 campsites | 80/sec | ETA: 15min
  [ 47.5%] 63,150/132,974 campsites | 80/sec | ETA: 15min
  [ 47.5%] 63,200/132,974 campsites | 80/sec | ETA: 15min
  [ 47.6%] 63,250/132,974 campsites | 80/sec | ETA: 15min
  [ 47.6%] 63,300/132,974 campsites | 80/sec | ETA: 15min
  [ 47.6%] 63,350/132,974 campsites | 80/sec | ETA: 15min
  [ 47.7%] 63,400/132,974 campsites | 80/sec | ETA: 15min
  [ 47.7%] 63,450/132,974 campsites | 80/sec | ETA: 15min
  [ 47.8%] 63,500/132,974 campsites | 79/sec | ETA: 15min
  [ 47.8%] 63,550/132,974 campsites | 79/sec | ETA: 15min
  [ 47.8%] 63,600/132,974 campsites | 79/sec | ETA: 15min
  [ 47.9%] 63,650/132,974 campsites | 79/sec | ETA: 15min
  [ 47.9%] 63,700/132,974 campsites | 79/sec | ETA: 15min
  [ 47.9%] 63,750/132,974 campsites | 79/sec | ETA: 15min
  [ 48.0%] 63,800/132,974 campsites | 79/sec | ETA: 15min
  [ 48.0%] 63,850/132,974 campsites | 79/sec | ETA: 15min
  [ 48.1%] 63,900/132,974 campsites | 79/sec | ETA: 15min
  [ 48.1%] 63,950/132,974 campsites | 79/sec | ETA: 15min
  [ 48.1%] 64,000/132,974 campsites | 79/sec | ETA: 15min
  [ 48.2%] 64,050/132,974 campsites | 79/sec | ETA: 15min
  [ 48.2%] 64,100/132,974 campsites | 79/sec | ETA: 15min
  [ 48.2%] 64,150/132,974 campsites | 79/sec | ETA: 15min
  [ 48.3%] 64,200/132,974 campsites | 79/sec | ETA: 15min
  [ 48.3%] 64,250/132,974 campsites | 78/sec | ETA: 15min
  [ 48.4%] 64,300/132,974 campsites | 78/sec | ETA: 15min
  [ 48.4%] 64,350/132,974 campsites | 78/sec | ETA: 15min
  [ 48.4%] 64,400/132,974 campsites | 78/sec | ETA: 15min
  [ 48.5%] 64,450/132,974 campsites | 78/sec | ETA: 15min
  [ 48.5%] 64,500/132,974 campsites | 78/sec | ETA: 15min
  [ 48.5%] 64,550/132,974 campsites | 78/sec | ETA: 15min
  [ 48.6%] 64,600/132,974 campsites | 78/sec | ETA: 15min
  [ 48.6%] 64,650/132,974 campsites | 78/sec | ETA: 15min
  [ 48.7%] 64,700/132,974 campsites | 78/sec | ETA: 15min
  [ 48.7%] 64,750/132,974 campsites | 78/sec | ETA: 15min
  [ 48.7%] 64,800/132,974 campsites | 78/sec | ETA: 15min
  [ 48.8%] 64,850/132,974 campsites | 78/sec | ETA: 15min
  [ 48.8%] 64,900/132,974 campsites | 78/sec | ETA: 15min
  [ 48.8%] 64,950/132,974 campsites | 78/sec | ETA: 15min
  [ 48.9%] 65,000/132,974 campsites | 77/sec | ETA: 15min
  [ 48.9%] 65,050/132,974 campsites | 77/sec | ETA: 15min
  [ 49.0%] 65,100/132,974 campsites | 77/sec | ETA: 15min
  [ 49.0%] 65,150/132,974 campsites | 77/sec | ETA: 15min
  [ 49.0%] 65,200/132,974 campsites | 77/sec | ETA: 15min
  [ 49.1%] 65,250/132,974 campsites | 77/sec | ETA: 15min
  [ 49.1%] 65,300/132,974 campsites | 77/sec | ETA: 15min
  [ 49.1%] 65,350/132,974 campsites | 77/sec | ETA: 15min
  [ 49.2%] 65,400/132,974 campsites | 77/sec | ETA: 15min
  [ 49.2%] 65,450/132,974 campsites | 77/sec | ETA: 15min
  [ 49.3%] 65,500/132,974 campsites | 77/sec | ETA: 15min
  [ 49.3%] 65,550/132,974 campsites | 77/sec | ETA: 15min
  [ 49.3%] 65,600/132,974 campsites | 77/sec | ETA: 15min
  [ 49.4%] 65,650/132,974 campsites | 77/sec | ETA: 15min
  [ 49.4%] 65,700/132,974 campsites | 77/sec | ETA: 15min
  [ 49.4%] 65,750/132,974 campsites | 76/sec | ETA: 15min
  [ 49.5%] 65,800/132,974 campsites | 76/sec | ETA: 15min
  [ 49.5%] 65,850/132,974 campsites | 76/sec | ETA: 15min
  [ 49.6%] 65,900/132,974 campsites | 76/sec | ETA: 15min
  [ 49.6%] 65,950/132,974 campsites | 76/sec | ETA: 15min
  [ 49.6%] 66,000/132,974 campsites | 76/sec | ETA: 15min
  [ 49.7%] 66,050/132,974 campsites | 76/sec | ETA: 15min
  [ 49.7%] 66,100/132,974 campsites | 76/sec | ETA: 15min
  [ 49.7%] 66,150/132,974 campsites | 76/sec | ETA: 15min
  [ 49.8%] 66,200/132,974 campsites | 76/sec | ETA: 15min
  [ 49.8%] 66,250/132,974 campsites | 76/sec | ETA: 15min
  [ 49.9%] 66,300/132,974 campsites | 76/sec | ETA: 15min
  [ 49.9%] 66,350/132,974 campsites | 76/sec | ETA: 15min
  [ 49.9%] 66,400/132,974 campsites | 76/sec | ETA: 15min
  [ 50.0%] 66,450/132,974 campsites | 76/sec | ETA: 15min
  [ 50.0%] 66,500/132,974 campsites | 76/sec | ETA: 15min
  [ 50.0%] 66,550/132,974 campsites | 76/sec | ETA: 15min
  [ 50.1%] 66,600/132,974 campsites | 75/sec | ETA: 15min
  [ 50.1%] 66,650/132,974 campsites | 75/sec | ETA: 15min
  [ 50.2%] 66,700/132,974 campsites | 75/sec | ETA: 15min
  [ 50.2%] 66,750/132,974 campsites | 75/sec | ETA: 15min
  [ 50.2%] 66,800/132,974 campsites | 75/sec | ETA: 15min
  [ 50.3%] 66,850/132,974 campsites | 75/sec | ETA: 15min
  [ 50.3%] 66,900/132,974 campsites | 75/sec | ETA: 15min
  [ 50.3%] 66,950/132,974 campsites | 75/sec | ETA: 15min
  [ 50.4%] 67,000/132,974 campsites | 75/sec | ETA: 15min
  [ 50.4%] 67,050/132,974 campsites | 75/sec | ETA: 15min
  [ 50.5%] 67,100/132,974 campsites | 75/sec | ETA: 15min
  [ 50.5%] 67,150/132,974 campsites | 75/sec | ETA: 15min
  [ 50.5%] 67,200/132,974 campsites | 75/sec | ETA: 15min
  [ 50.6%] 67,250/132,974 campsites | 75/sec | ETA: 15min
  [ 50.6%] 67,300/132,974 campsites | 75/sec | ETA: 15min
  [ 50.6%] 67,350/132,974 campsites | 75/sec | ETA: 15min
  [ 50.7%] 67,400/132,974 campsites | 75/sec | ETA: 15min
  [ 50.7%] 67,450/132,974 campsites | 74/sec | ETA: 15min
  [ 50.8%] 67,500/132,974 campsites | 74/sec | ETA: 15min
  [ 50.8%] 67,550/132,974 campsites | 74/sec | ETA: 15min
  [ 50.8%] 67,600/132,974 campsites | 74/sec | ETA: 15min
  [ 50.9%] 67,650/132,974 campsites | 74/sec | ETA: 15min
  [ 50.9%] 67,700/132,974 campsites | 74/sec | ETA: 15min
  [ 50.9%] 67,750/132,974 campsites | 74/sec | ETA: 15min
  [ 51.0%] 67,800/132,974 campsites | 74/sec | ETA: 15min
  [ 51.0%] 67,850/132,974 campsites | 74/sec | ETA: 15min
  [ 51.1%] 67,900/132,974 campsites | 74/sec | ETA: 15min
  [ 51.1%] 67,950/132,974 campsites | 74/sec | ETA: 15min
  [ 51.1%] 68,000/132,974 campsites | 74/sec | ETA: 15min
  [ 51.2%] 68,050/132,974 campsites | 74/sec | ETA: 15min
  [ 51.2%] 68,100/132,974 campsites | 74/sec | ETA: 15min
  [ 51.3%] 68,150/132,974 campsites | 74/sec | ETA: 15min
  [ 51.3%] 68,200/132,974 campsites | 74/sec | ETA: 15min
  [ 51.3%] 68,250/132,974 campsites | 74/sec | ETA: 15min
  [ 51.4%] 68,300/132,974 campsites | 74/sec | ETA: 15min
  [ 51.4%] 68,350/132,974 campsites | 73/sec | ETA: 15min
  [ 51.4%] 68,400/132,974 campsites | 73/sec | ETA: 15min
  [ 51.5%] 68,450/132,974 campsites | 73/sec | ETA: 15min
  [ 51.5%] 68,500/132,974 campsites | 73/sec | ETA: 15min
  [ 51.6%] 68,550/132,974 campsites | 73/sec | ETA: 15min
  [ 51.6%] 68,600/132,974 campsites | 73/sec | ETA: 15min
  [ 51.6%] 68,650/132,974 campsites | 73/sec | ETA: 15min
  [ 51.7%] 68,700/132,974 campsites | 73/sec | ETA: 15min
  [ 51.7%] 68,750/132,974 campsites | 73/sec | ETA: 15min
  [ 51.7%] 68,800/132,974 campsites | 73/sec | ETA: 15min
  [ 51.8%] 68,850/132,974 campsites | 73/sec | ETA: 15min
  [ 51.8%] 68,900/132,974 campsites | 73/sec | ETA: 15min
  [ 51.9%] 68,950/132,974 campsites | 73/sec | ETA: 15min
  [ 51.9%] 69,000/132,974 campsites | 73/sec | ETA: 15min
  [ 51.9%] 69,050/132,974 campsites | 73/sec | ETA: 15min
  [ 52.0%] 69,100/132,974 campsites | 73/sec | ETA: 15min
  [ 52.0%] 69,150/132,974 campsites | 73/sec | ETA: 15min
  [ 52.0%] 69,200/132,974 campsites | 73/sec | ETA: 15min
  [ 52.1%] 69,250/132,974 campsites | 73/sec | ETA: 15min
  [ 52.1%] 69,300/132,974 campsites | 72/sec | ETA: 15min
  [ 52.2%] 69,350/132,974 campsites | 72/sec | ETA: 15min
  [ 52.2%] 69,400/132,974 campsites | 72/sec | ETA: 15min
  [ 52.2%] 69,450/132,974 campsites | 72/sec | ETA: 15min
  [ 52.3%] 69,500/132,974 campsites | 72/sec | ETA: 15min
  [ 52.3%] 69,550/132,974 campsites | 72/sec | ETA: 15min
  [ 52.3%] 69,600/132,974 campsites | 72/sec | ETA: 15min
  [ 52.4%] 69,650/132,974 campsites | 72/sec | ETA: 15min
  [ 52.4%] 69,700/132,974 campsites | 72/sec | ETA: 15min
  [ 52.5%] 69,750/132,974 campsites | 72/sec | ETA: 15min
  [ 52.5%] 69,800/132,974 campsites | 72/sec | ETA: 15min
  [ 52.5%] 69,850/132,974 campsites | 72/sec | ETA: 15min
  [ 52.6%] 69,900/132,974 campsites | 72/sec | ETA: 15min
  [ 52.6%] 69,950/132,974 campsites | 72/sec | ETA: 15min
  [ 52.6%] 70,000/132,974 campsites | 72/sec | ETA: 15min
  [ 52.7%] 70,050/132,974 campsites | 72/sec | ETA: 15min
  [ 52.7%] 70,100/132,974 campsites | 72/sec | ETA: 15min
  [ 52.8%] 70,150/132,974 campsites | 72/sec | ETA: 15min
  [ 52.8%] 70,200/132,974 campsites | 72/sec | ETA: 15min
  [ 52.8%] 70,250/132,974 campsites | 72/sec | ETA: 15min
  [ 52.9%] 70,300/132,974 campsites | 72/sec | ETA: 15min
  [ 52.9%] 70,350/132,974 campsites | 71/sec | ETA: 15min
  [ 52.9%] 70,400/132,974 campsites | 71/sec | ETA: 15min
  [ 53.0%] 70,450/132,974 campsites | 71/sec | ETA: 15min
  [ 53.0%] 70,500/132,974 campsites | 71/sec | ETA: 15min
  [ 53.1%] 70,550/132,974 campsites | 71/sec | ETA: 15min
  [ 53.1%] 70,600/132,974 campsites | 71/sec | ETA: 15min
  [ 53.1%] 70,650/132,974 campsites | 71/sec | ETA: 15min
